id,chapter_code,cn_code,descriptions,msds_classification
29229,8807,88072000600,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29230,8807,880730000,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29231,8807,8.8073E+11,For use in civil aircraft:,0
29232,8807,88073000150,For use by the Department of Defense or the United States Coast Guard,0
29233,8807,88073000300,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29234,8807,88073000600,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29235,8807,8807900,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29236,8807,88079030000,Parts of communications satellites,0
29237,8807,880790900,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29238,8807,8.80791E+11,For use in civil aircraft:,0
29239,8807,88079090150,For use by the Department of Defense or the United States Coast Guard,0
29240,8807,88079090300,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29241,8807,88079090600,"Others in the category of Parts of goods of heading 8801, 8802 or 8806:",0
29242,8901,89010,"Cruise ships, excursion boats, ferry boats, cargo ships, barges and similar vessels for the transport of persons or goods:",0
29243,8901,89011000000,"Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry boats of all kinds",0
29244,8901,89012000000,Tankers,0
29245,8901,89013000000,"Others in the category of Cruise ships, excursion boats, ferry boats, cargo ships, barges and similar vessels for the transport of persons or goods:",0
29246,8901,89019000000,"Others in the category of Cruise ships, excursion boats, ferry boats, cargo ships, barges and similar vessels for the transport of persons or goods:",0
29247,8902,89020000000,Fishing vessels; factory ships and other vessels for processing or preserving fishery products,0
29248,8903,89030,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29249,8903,89031000,Inflatable (including rigid hull inflatable) boats:,0
29250,8903,890311000,"Fitted or designed to be fitted with a motor, unladen (net) weight (excluding the motor) not exceeding 100 kg",0
29251,8903,8.90311E+11,Valued over $500:,0
29252,8903,89031100150,With attached rigid hull,0
29253,8903,89031100200,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29254,8903,89031100600,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29255,8903,890312000,Not designed for use with a motor and unladen (net) weight not exceeding 100 kg,0
29256,8903,8.90312E+11,Valued over $500:,0
29257,8903,89031200150,With attached rigid hull,0
29258,8903,89031200200,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29259,8903,89031200600,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29260,8903,89031900000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29261,8903,89032000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29262,8903,890321000,Of a length not exceeding 7.5 m,0
29263,8903,89032100100,With auxiliary motor,0
29264,8903,8.90321E+11,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29265,8903,89032100300,Of a length not exceeding 4 m,0
29266,8903,89032100350,Of a length exceeding 4 m but not exceeding 6.5 m,0
29267,8903,89032100400,Of a length exceeding 6.5 m but not exceeding 7.5 m,0
29268,8903,890322000,Of a length exceeding 7.5 m but not exceeding 24 m,0
29269,8903,8.90322E+11,With auxiliary motor:,0
29270,8903,89032200150,Of a length exceeding 7.5 m but not exceeding 9.2 m,0
29271,8903,89032200200,Of a length exceeding 9.2 m,0
29272,8903,8.90322E+11,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29273,8903,89032200250,Of a length exceeding 7.5 m but not exceeding 9.2 m,0
29274,8903,89032200600,Of a length exceeding 9.2 m,0
29275,8903,890323000,Of a length exceeding 24 m,0
29276,8903,89032300150,With auxiliary motor,0
29277,8903,89032300200,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29278,8903,89033000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29279,8903,890331000,Of a length not exceeding 7.5 m,0
29280,8903,8.90331E+11,Inboard/outdrive:,0
29281,8903,89033100150,Cabin cruisers,0
29282,8903,89033100200,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29283,8903,89033100250,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29284,8903,890332000,Of a length exceeding 7.5 m but not exceeding 24 m,0
29285,8903,8.90332E+11,Inboard/outdrive:,0
29286,8903,89033200150,Cabin cruisers,0
29287,8903,89033200200,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29288,8903,89033200250,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29289,8903,890333000,Of a length exceeding 24 m,0
29290,8903,8.90333E+11,Inboard/outdrive:,0
29291,8903,89033300150,Cabin cruisers,0
29292,8903,89033300200,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29293,8903,89033300250,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29294,8903,89039000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29295,8903,8903930,Of a length not exceeding 7.5 m:,0
29296,8903,8903930000,Row boats and canoes which are not of a type designed to be principally used with motors or sails:,0
29297,8903,89039305000,Canoes,0
29298,8903,89039315000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29299,8903,890393200,Outboard motorboats,0
29300,8903,8.90393E+11,With hulls of metal:,0
29301,8903,89039320150,Not exceeding 5 m in length,0
29302,8903,89039320300,Exceeding 5 m in length,0
29303,8903,8.90393E+11,With hulls of reinforced plastics:,0
29304,8903,89039320450,Not exceeding 5 m in length,0
29305,8903,89039320600,Exceeding 5 m in length,0
29306,8903,89039320750,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29307,8903,89039390000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29308,8903,8903990,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29309,8903,8903990000,Row boats and canoes which are not of a type designed to be principally used with motors or sails:,0
29310,8903,89039906000,Canoes,0
29311,8903,89039916000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29312,8903,890399210,Outboard motorboats,0
29313,8903,89039921100,With hulls of metal,0
29314,8903,89039921200,With hulls of reinforced plastics,0
29315,8903,89039921900,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29316,8903,89039991000,Others in the category of Inflatable (including rigid hull inflatable) boats:,0
29317,8904,89040000000,Tugs and pusher craft,0
29318,8905,89050,Others in the category of Dredgers,0
29319,8905,89051000000,Dredgers,0
29320,8905,89052000000,Floating or submersible drilling or production platforms,0
29321,8905,8905900,Others in the category of Dredgers,0
29322,8905,89059010000,Floating docks,0
29323,8905,89059050000,Others in the category of Dredgers,0
29324,8906,89060,Others in the category of Warships,0
29325,8906,89061000000,Warships,0
29326,8906,890690000,Others in the category of Warships,0
29327,8906,89069000100,Hulls,0
29328,8906,89069000900,Others in the category of Warships,0
29329,8907,89070,Others in the category of Inflatable rafts,0
29330,8907,89071000000,Inflatable rafts,0
29331,8907,890790000,Others in the category of Inflatable rafts,0
29332,8907,89079000300,Buoys,0
29333,8907,89079000600,Tanks,0
29334,8907,89079000900,Others in the category of Inflatable rafts,0
29335,8908,89080000000,Vessels and other floating structures for breaking up (scrapping),0
29336,9001,90010,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29337,9001,900110000,"Optical fibers, optical fiber bundles and cables",0
29338,9001,9.0011E+11,Optical fibers:,0
29339,9001,90011000300,"For transmission of voice, data or video communications",0
29340,9001,9.0011E+11,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29341,9001,90011000500,Plastic optical fibers,0
29342,9001,90011000700,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29343,9001,9.0011E+11,Optical fiber bundles and cables:,0
29344,9001,90011000750,Plastic optical fiber bundles and cables,0
29345,9001,90011000850,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29346,9001,90012000000,Sheets and plates of polarizing material,0
29347,9001,90013000000,Contact lenses,0
29348,9001,90014000000,Spectacle lenses of glass,0
29349,9001,90015000000,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29350,9001,9001900,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29351,9001,90019040000,Lenses,0
29352,9001,90019050000,Prisms,0
29353,9001,90019060000,Mirrors,0
29354,9001,9001908000,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29355,9001,90019080000,Halftone screens designed for use in engraving or photographic processes,0
29356,9001,90019090000,"Others in the category of Optical fibers, optical fiber bundles and cables",0
29357,9002,90020,Others in the category of Objective lenses and parts and accessories thereof:,0
29358,9002,90021000,Objective lenses and parts and accessories thereof:,0
29359,9002,9002110,"For cameras, projectors or photographic enlargers or reducers:",0
29360,9002,90021140000,Projection,0
29361,9002,9002116000,Others in the category of Objective lenses and parts and accessories thereof:,0
29362,9002,90021160000,"Mounted lenses suitable for use in, and entered separately from, closed-circuit television cameras, with or without attached electrical or non-electrical closed-circuit television camera connectors, and with or without attached motors",0
29363,9002,90021190000,Others in the category of Objective lenses and parts and accessories thereof:,0
29364,9002,90021900000,Others in the category of Objective lenses and parts and accessories thereof:,0
29365,9002,9002200,Filters and parts and accessories thereof:,0
29366,9002,90022040000,Photographic,0
29367,9002,90022080000,Others in the category of Objective lenses and parts and accessories thereof:,0
29368,9002,9002900,Others in the category of Objective lenses and parts and accessories thereof:,0
29369,9002,90029020000,Prisms,0
29370,9002,90029040000,Mirrors,0
29371,9002,9002907000,Others in the category of Objective lenses and parts and accessories thereof:,0
29372,9002,90029070000,Halftone screens designed for use in engraving or photographic processes,0
29373,9002,90029085000,"Mounted lenses suitable for use in, and entered separately from, closed-circuit television cameras, with or without attached electrical or non-electrical closed-circuit television camera connectors, and with or without attached motors",0
29374,9002,90029095000,Others in the category of Objective lenses and parts and accessories thereof:,0
29375,9003,90030,"Frames and mountings for spectacles, goggles or the like, and parts thereof:",0
